storeId,storeName,postalCode,latitude,longitude
31991,Boot Barn,76051,32.92953951,-97.09515908
32000,Boot Barn,76177,32.91253923,-97.31515944
32017,Boot Barn,78602,30.11149335,-97.35515951
32018,Boot Barn,77406,29.69648654,-95.77615692
32020,Boot Barn,78238,29.47648294,-98.61116157
32022,Boot Barn,79762,31.89648901,-102.3143672
32039,Boot Barn,77640,29.94249057,-93.99015399
32053,Boot Barn,77380,30.1694943,-95.45841564
32061,Boot Barn,76132,32.68553552,-97.4091596
32067,Boot Barn,77049,29.81234884,-95.16173816
32070,Boot Barn,75033,33.17280054,-96.84111587
32075,Boot Barn,78613,30.47049923,-97.80216024
32076,Boot Barn,75002,33.12768635,-96.65947065
32080,Boot Barn,78501,26.19515129,-98.27119263
32087,Boot Barn,75034,33.10754243,-96.80915861
32088,Boot Barn,78154,29.56848444,-98.3281611
32089,Boot Barn,76543,31.08808751,-97.70683816
32097,Boot Barn,75165,32.42345312,-96.84342316
32110,Boot Barn,76308,33.8685549,-98.53616144
32111,Boot Barn,75070,33.21485442,-96.63961583
32113,Boot Barn,77479,29.58848478,-95.63771567
32116,Boot Barn,78216,29.52348371,-98.49516137
32117,Boot Barn,75074,33.03554126,-96.70315844
32118,Boot Barn,78759,30.38849789,-97.74316014
32119,Boot Barn,78735,30.23449536,-97.81816027
32120,Boot Barn,75062,32.83835054,-97.00526716
32128,Boot Barn,77036,29.68789949,-95.53362116
32129,Boot Barn,77070,29.96649098,-95.53715653
32130,Boot Barn,77037,29.92254903,-95.41315633
32131,Boot Barn,77055,29.78381997,-95.441885
32133,Boot Barn,79121,35.18457646,-101.933167
32146,Boot Barn,77087,29.69862949,-95.29411561
32148,Boot Barn,78411,27.71445407,-97.38615956
32149,Boot Barn,78503,26.196348,-98.26253
32150,Boot Barn,79925,31.77052052,-106.3711743
32151,Boot Barn,77706,30.12324349,-94.15565615
32152,Boot Barn,77077,29.73662249,-95.64657116
32153,Boot Barn,78045,27.57284518,-99.5019163
32154,Boot Barn,77598,29.54348403,-95.14015588
32156,Boot Barn,76706,31.49951609,-97.15015917
32159,Boot Barn,75703,32.28852901,-95.30121561
32174,Boot Barn,78748,30.16049415,-97.79081602
32177,Boot Barn,77338,30.01094917,-95.26241561
32178,Boot Barn,75244,32.92715395,-96.83809116
32180,Boot Barn,75067,33.00054067,-96.96315886
32202,Boot Barn,79705,32.03515249,-102.1171673
32214,Boot Barn,77056,29.73048711,-95.46215641
32254,Boot Barn,77840,30.6262325,-96.32960016
32272,Boot Barn,78526,25.96067343,-97.50619316
32273,Boot Barn,77449,29.78548801,-95.72415683
32276,Boot Barn,77505,29.64595949,-95.15391559
32462,Boot Barn,75150,32.80255374,-96.62915832
32472,Boot Barn,76053,32.826968,-97.203019
32483,Boot Barn,75104,32.60053413,-96.93715882
32494,Boot Barn,76015,32.67753538,-97.13715915
32505,Boot Barn,75231,32.87541539,-96.76716616
32521,Boot Barn,75605,32.53853311,-94.75941553
32530,Boot Barn - San Marcos Opening Soon!,77904,28.86764473,-96.99441589
32532,Boots-N-Britches,75503,33.45329515,-94.09650268
32550,Border Hardware,76028,32.5713018,-97.3209031
32558,Border Hardware,78628,30.6296365,-97.69341816
32610,Border Hardware,76205,33.19354385,-97.09915909
32611,Bowie Lumber,78666,29.85248911,-97.95416049
32612,Bralys Ace Hardware,79912,31.818102,-106.5499344
32640,Bralys Ace Hardware - Jacksonville,78664,30.47649933,-97.67116002
32644,Brighton,78257,29.60546149,-98.59866316
32653,Brighton,77095,29.88048956,-95.6451567
32680,Brighton,77584,29.55934843,-95.38561563
32684,Brighton,77521,29.77348781,-94.97615561
33597,Brighton,78741,30.21368605,-97.7149639
33778,Brighton,75229,32.88718539,-96.89694159
33957,Brighton,77706,30.12861032,-94.16260484
33970,Brighton,77840,30.62316152,-96.29961264
33974,Brighton,77304,30.3457101,-95.4839024
33976,Brighton,78411,27.7147178,-97.3820697
33977,Brighton,78412,27.6913657,-97.33421958
33979,Brighton,75110,32.08352565,-96.48115808
34008,Brighton Collectibles,77024,29.77499746,-95.53561577
34015,Brightside Boutique,77079,29.78327863,-95.60018631
34017,Brown's Shoe Fit College Station,77065,29.894744,-95.585743
34020,Brown's Shoe Fit Longview,77338,30.0050508,-95.26463033
34031,Brown's Shoe Fit Lufkin,79705,32.03501473,-102.1185001
34035,Buchanan Building Supply,79765,31.9083846,-102.2995964
34052,Buffalo Gap Hardware & Supply,75087,32.902415,-96.452835
34058,Builders Supply,76901,31.43992366,-100.4969177
34081,Bulldog Ace Hardware,77904,28.87108097,-96.99697412
34082,C and D Hardware,77598,29.5264636,-95.12742158
36378,Cabela's,78412,27.70246454,-97.3608416
37592,Cain True Value Hardware,77077,29.7394512,-95.6462795
37652,Canyon Lake Ace Hardware,77573,29.47548292,-95.09915581
37707,Casa Raul Western Wear Loop,77007,29.76082488,-95.41769156
38285,Casa Raul Western Wear North,78751,30.31398497,-97.7197416
40106,Cavender's Boot City,77546,29.54759505,-95.1504976
42555,Cavender's Boot City,75605,32.53842269,-94.75018274
42557,Cavender's Boot City,75901,31.33418753,-94.72593976
42811,Cavender's Boot City,77433,29.9922512,-95.7474703
42814,Cavender's Boot City,77459,29.53819484,-95.53120157
42816,Cavender's Boot City,78577,26.20257429,-98.20116089
42818,Cavender's Boot City,78665,30.57108501,-97.6897516
